month_date_yyyymm,postal_code,zip_name,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldp_unique_viewers_per_property_mm,ldp_unique_viewers_per_property_yy,ldp_unique_viewers_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us,quality_flag,id,zip_code
202109,92688,"rancho santa margarita, ca",1443,3803,601,-806,58.530239,81.00592615104088,36.05455098009421,28,0.21739130434782616,5,1.2400000000000002,15.5,-13.5,0.09903438574437606,0.23993066071198932,0.8988,662365.5,-0.13692571102444595,0.2509263456090651,1.7431,1,4,92688
202110,92688,"rancho santa margarita, ca",1443,3646,157,-385,59.331345,87.20833647964963,31.454353243222833,24,-0.1428571428571429,-4,0.5,8,-19,-0.09898200419098291,0.21469549867608118,0.8216,750000,0.13230535104862806,0.37614678899082565,1.9737,1,4,92688
202111,92688,"rancho santa margarita, ca",1443,2311,1335,1464,68.554291,88.50178222375533,48.60679927944502,26,0.08333333333333326,2,0.019607843137254832,0.5,-20.5,0.2306333432555583,0.5982755648287719,1.0705,849950,0.13326666666666664,0.650388349514563,2.24,1,4,92688
201903,92688,"rancho santa margarita, ca",1443,5301,-570,-3033,55.077421,87.66412887564825,22.490713156055758,36,0.26315789473684204,7.5,1.25,20,-29,0.003782669408419981,-0.38798111472074837,0.655,580665.7142857143,0.014264142214472253,-0.11886841534792969,1.8922,1,4,92688
201904,92688,"rancho santa margarita, ca",1443,5618,-317,-3491,54.160678,83.93956145199927,24.381794730053436,34,-0.05555555555555558,-2,1.6153846153846154,21,-24.5,-0.009842233243747,-0.3873681551066853,0.66,596944,0.028033833088130233,-0.04861901346720854,1.8797,1,4,92688
201905,92688,"rancho santa margarita, ca",1443,5671,-53,-2658,53.367666,84.78572742321133,21.949604561338973,32.5,-0.044117647058823484,-1.5,1.3214285714285716,18.5,-23,-0.09748672199376751,-0.24282611569276868,0.6225,594500,-0.004094186389343002,-0.1494992846924177,1.8323,1,4,92688
201906,92688,"rancho santa margarita, ca",1443,6449,-778,-2717,48.178893,74.64711475170043,21.710670664813865,42,0.2923076923076924,9.5,0.826086956521739,19,-15,-0.07901077005222235,-0.18461055619234756,0.628,615000,0.034482758620689724,-0.06804061221397184,1.8929,1,4,92688
201907,92688,"rancho santa margarita, ca",1443,6545,-96,-1842,47.139827,78.42068688050912,15.858966387476684,42,0,0,0.6470588235294117,16.5,-17.5,-0.05108571048596866,-0.02472343531616905,0.5657,599999,-0.024391869918699238,-0.09365709969788516,1.8646,1,4,92688
201908,92688,"rancho santa margarita, ca",1443,5539,1006,-444,51.456063,82.07894449101578,20.833181470277363,42,0,0,0.4482758620689655,13,-22,0.19558536244740554,0.25078058748510523,0.667,604242.2857142857,0.007072154644067297,-0.06896412062513757,1.9016,1,4,92688
201909,92688,"rancho santa margarita, ca",1443,6139,-600,-812,49.618321,76.84721867124439,22.389422550129662,48.5,0.15476190476190466,6.5,0.3857142857142857,13.5,-17.5,-0.0018432728248864994,0.34103494701219317,0.68,609900,0.00936332067363721,-0.04703124999999997,1.9368,1,4,92688
201910,92688,"rancho santa margarita, ca",1443,4746,1393,964,57.387071,79.48239256168095,35.291749029943624,46,-0.05154639175257736,-2.5,0.1499999999999999,6,-20,0.21300175873204474,0.6550586660932054,0.8631,607062.5,-0.004652402033120229,-0.01610615883306321,1.9366,0,4,92688
201911,92688,"rancho santa margarita, ca",1443,3418,1328,2094,65.048989,84.11801401783421,45.97996403801695,45,-0.021739130434782594,-1,0.034482758620689724,1.5,-24,0.15393452734918034,0.8572255026176758,1.0068,579000,-0.04622670647585714,-0.03015075376884424,1.8683,0,4,92688
201912,92688,"rancho santa margarita, ca",1443,2345,1073,2423,72.586085,80.34397123688794,64.82819971088625,58.5,0.30000000000000004,13.5,0.16999999999999993,8.5,-20.5,0.3633524766690597,1.2406646347458463,1.3461,599950,0.03618307426597589,0.03636206598721703,2.0002,0,4,92688
202001,92688,"rancho santa margarita, ca",1443,776,1569,3633,85.409848,95.9498661112764,74.86983040761677,34,-0.41880341880341876,-24.5,-0.2183908045977011,-9.5,-51,0.787220539392564,2.0060977296000475,1.6379,637450,0.06250520876739718,0.10870510479172113,2.1255,0,4,92688
202002,92688,"rancho santa margarita, ca",1443,1295,-519,3436,80.869018,96.63199970391206,65.10603649283837,16,-0.5294117647058824,-18,-0.4385964912280702,-12.5,-63,-0.12876677744558307,1.779853329753712,1.3569,629900,-0.011844066201270653,0.10026296966198234,2.0326,0,4,92688
202003,92688,"rancho santa margarita, ca",1443,2153,-858,3148,74.919094,93.39731428783989,56.440873414425475,21.5,0.34375,5.5,-0.4027777777777778,-14.5,-37,-0.22615027661053833,1.143082158970715,1.1813,663950,0.054056199396729676,0.14342897068881522,2.0748,0,4,92688
202004,92688,"rancho santa margarita, ca",1443,2178,-25,3440,73.795981,95.69659095161471,51.89537102870187,22,0.023255813953488413,0.5,-0.3529411764705882,-12,-40,0.04978709461450892,1.272142954103479,1.1109,616000,-0.0722192936215077,0.031922592403977657,1.9189,0,4,92688
202005,92688,"rancho santa margarita, ca",1443,2821,-643,2850,68.050964,93.91181605438133,42.19011180862523,25,0.13636363636363646,3,-0.23076923076923073,-7.5,-46,0.035837380858209755,1.6077960999236738,0.935,612000,-0.00649350649350644,0.029436501261564274,1.8545,0,4,92688
